#{"t_start": 1682030397.8749208, "env_id": null}
r,l,t
-101.322931,80,63.94476
-39.792264,11,63.955555
-30.36799,140,64.08186
-6.75698,51,64.128173
168.290253,151,64.268254
-56.006466,56,64.323597
-77.208608,46,64.369286
27.972562,37,64.404646
-42.255486,65,64.462716
-18.114601,23,64.48383
8.839485,151,64.622707
-37.024804,68,64.686709
-30.48785,151,64.830985
44.232585,151,64.987405
43.281325,151,65.130652
-77.818129,33,65.160578
31.346339,151,65.326349
8.739865,151,65.48531
64.297196,151,65.643954
-3.614366,151,65.793631
-30.718618,58,65.853834
9.573141,93,65.953655
-48.667809,46,66.002243
-55.32897,131,66.131809
-91.980236,54,66.188442
-19.383048,151,66.328468
-100.38744,75,66.395985
16.484031,151,66.533414
40.169406,151,66.674987
-98.51966,17,66.690057
60.580173,151,66.828296
-100.21989,18,66.84795
-10.907573,151,66.991177
-71.934932,49,67.034754
1.457313,151,67.175444
99.775174,151,67.320188
-93.664998,49,67.364907
-9.307499,151,67.501124
47.130387,151,67.645756
10.500734,104,67.740306
-38.170458,117,67.85687
55.060599,151,67.996502
-62.4367,94,68.083764
27.147256,114,68.190001
-73.231968,86,68.270799
-5.970183,151,68.410791
110.229802,151,68.548318
-45.296398,49,68.592063
-8.942759,151,68.738894
-34.495038,42,68.776533
-8.720397,151,68.917324
56.441847,151,69.058132
-26.229191,80,69.131168
4.46816,110,69.233478
-6.76433,151,69.373381
-39.744454,22,69.393285
36.602823,79,69.467522
-48.403387,42,69.5073
79.048656,151,69.654217
-8.552776,151,69.796949
-4.802092,151,69.936082
9.17844,151,70.075127
-7.082138,151,70.214236
-93.71078,15,70.228623
-73.852836,70,70.294752
-94.737212,25,70.316969
-50.896255,47,70.361982
-42.980389,131,70.482661
-5.686401,151,70.628784
-14.486823,56,70.681241
20.212899,151,70.822361
-39.442807,17,70.837812
32.060054,151,70.993304
-6.425207,93,71.099319
43.899839,151,71.250253
-40.119708,12,71.263759
-2.761319,27,71.292272
37.692594,151,71.452
-5.857031,89,71.547455
-98.985341,21,71.570515
-107.970674,133,71.714412
-119.716597,102,71.816727
-88.906775,16,71.833574
-103.213793,32,71.868309
-99.597494,25,71.892017
89.146757,151,72.042772
-6.0779,151,72.199542
-60.575002,108,72.341669
-109.378084,30,72.382597
118.769484,151,72.561576
-111.782005,136,72.707807
21.299239,151,72.860228
23.050367,151,73.011371
16.034419,151,73.155085
-51.846591,78,73.225708
-38.224148,34,73.258056
15.484155,126,73.373506
-111.885447,121,73.485504
-15.600988,151,73.623998
-103.268042,60,73.684228
-39.049399,12,73.695562
-27.894613,58,73.749442
-51.347105,67,73.812322
38.142327,151,73.947002
-81.851008,68,74.010254
-6.651491,151,74.148489
16.309685,151,74.288141
47.456954,151,74.425284
-2.783586,151,74.56113
-29.799702,151,74.708167
28.25445,151,74.847084
-100.777876,30,74.873633
-16.688161,151,75.010661
-112.293223,135,75.132995
18.247812,151,75.270836
-17.340512,47,75.312675
-40.774832,24,75.334156
-99.321505,25,75.35971
100.922495,58,75.413371
-34.419689,21,75.431639
-13.917397,151,75.573524
-38.453257,43,75.612782
-100.066572,31,75.641715
19.520688,151,75.778847
-62.541427,87,75.856271
59.140103,151,75.99733
-99.051152,16,76.013506
-121.439896,110,76.111636
16.551785,144,76.237527
-25.871775,151,76.376812
35.734933,151,76.526962
-104.158348,24,76.550104
43.046392,151,76.733956
29.429187,151,76.866205
109.13735,41,76.903726
-33.982163,41,76.939941
-67.006169,141,77.064056
-0.854501,151,77.197651
-2.947687,151,77.331359
38.592316,151,77.467884
68.410808,151,77.600688
-13.751438,138,77.720553
-74.255176,99,77.808221
-45.700774,63,77.864011
81.427467,151,77.994393
2.654138,138,78.114949
-28.722371,15,78.129571
-99.034456,26,78.153243
-85.069126,28,78.178024
-46.215413,59,78.229057
-16.650648,68,78.294485
-23.586601,14,78.307671
-39.257757,48,78.349727
-103.585067,37,78.382309
225.299917,151,78.514319
22.425503,151,78.645439
-72.784538,32,78.673744
38.573966,151,78.804074
-83.853814,42,78.84396
-96.670954,39,78.878764
11.150022,97,78.962701
-73.500672,87,79.039658
-2.545664,151,79.17674
20.490725,151,79.308384
9.958505,151,79.441675
-73.206214,23,79.462775
-66.54351,124,79.571079
-107.011994,48,79.614696
50.354916,151,79.745261
48.679877,151,79.879088
-16.556261,105,79.969779
-105.826627,82,80.047817
39.831682,151,80.18316
-21.475643,151,80.313549
53.462304,133,80.430693
-77.281675,38,80.464436
-100.438257,55,80.513395
-70.411803,56,80.561598
-22.82737,35,80.592748
-11.119088,149,80.724072
45.118564,120,80.829306
25.186889,151,80.96708
165.547979,151,81.100981
-100.751144,44,81.139431
42.170351,151,81.270999
-69.820221,69,81.330717
-83.650169,128,81.444155
206.211785,151,81.575068
-104.093879,50,81.618993
-83.798184,106,81.711056
-94.755762,149,81.84576
-99.733895,25,81.869914
-86.527427,91,81.948011
-59.169052,87,82.026868
73.383568,36,82.058656
27.36687,151,82.189719
-8.918254,130,82.302912
79.245183,151,82.434428
-83.201143,25,82.457025
-44.846261,141,82.583166
67.900064,151,82.719543
-16.721573,148,82.84673
-7.984503,151,82.979764
-38.870772,18,82.996822
-65.730521,80,83.066544
75.736652,151,83.197985
-32.415178,42,83.235993
-92.502845,33,83.264247
-97.190662,35,83.295632
27.385308,151,83.427974
-18.892199,151,83.5726
-28.534833,23,83.595447
38.395796,151,83.733431
55.508036,151,83.872036
-55.014703,86,83.949206
-100.318684,33,83.97816
33.766319,151,84.118253
-39.554586,12,84.129819
-15.443703,150,84.268587
-64.982482,55,84.318311
18.51656,151,84.457796
-13.210832,151,84.600041
-88.856414,46,84.641684
-38.24421,20,84.662466
20.034912,151,84.804531
-90.897733,143,84.937556
-93.683667,22,84.958053
5.521708,151,85.099258
-19.347545,68,85.161551
-71.838238,39,85.198206
-1.863761,151,85.338699
-99.628825,15,85.35147
36.597624,151,85.494193
-92.557238,42,85.534923
54.122643,151,85.672395
11.97014,151,85.808583
-16.540043,92,85.89314
-61.85228,125,86.008056
-81.079885,39,86.04546
-21.221547,102,86.140521
-72.081903,116,86.25051
-82.27624,70,86.315594
-99.162869,60,86.375441
-39.539208,16,86.390213
-19.335498,151,86.524884
-43.896049,57,86.576934
-99.691887,19,86.594986
-83.300921,18,86.610753
-88.399418,77,86.68219
-9.904676,151,86.819285
-77.411595,25,86.843657
-108.550718,16,86.858197
-42.843084,151,86.991705
-70.221343,86,87.071377
25.009264,151,87.208537
-99.498559,74,87.281141
-88.543587,18,87.299374
27.423659,151,87.438478
-98.765656,26,87.495802
-109.705567,51,87.543512
-34.205785,14,87.555572
4.413216,151,87.718201
-82.44476,46,87.765473
-39.702379,18,87.784067
-39.626649,19,87.802524
-85.842839,103,87.907492
-19.546089,110,88.012622
31.953969,151,88.158759
97.417212,145,88.313976
69.848371,151,88.456396
-93.23034,26,88.480588
12.583367,151,88.628873
17.026139,107,88.732085
-100.869163,50,88.777156
-8.594564,151,88.920452
20.890849,151,89.066937
-72.762718,52,89.121528
-91.699394,88,89.205779
-107.92419,115,89.316518
-101.125694,33,89.353778
33.023153,151,89.496621
-40.072901,28,89.521275
-99.588089,23,89.543842
-33.72324,36,89.57684
-28.76505,145,89.712886
-13.149577,86,89.792832
172.895998,151,89.932953
144.229046,151,90.07274
-31.712351,151,90.216166
71.390089,151,90.355096
-40.811092,127,90.473548
-99.5717,26,90.497183
8.323799,58,90.551291
-11.086703,74,90.616253
35.864184,151,90.761793
13.868641,151,90.929598
-35.622936,63,90.989476
-35.648871,50,91.035275
-39.878362,17,91.050833
-39.606826,29,91.079303
-41.14381,41,91.119742
-99.298789,77,91.195607
-29.438561,60,91.257367
-38.991601,13,91.272199
-47.194431,123,91.421953
25.625219,151,91.582793
-46.517354,45,91.638373
-98.686335,29,91.667577
51.276034,151,91.852969
57.975239,151,92.015922
-12.027579,151,92.1596
-100.021373,28,92.186638
-36.933791,146,92.335835
-83.169075,94,92.422589
142.712113,151,92.577536
0.280898,151,92.721666
-2.285168,151,92.858596
-39.625502,29,92.884592
-38.947636,35,92.917626
-39.693376,14,92.929208
-75.675286,148,93.067304
-6.299548,151,93.217075
-39.47614,32,93.2488
-11.758779,51,93.296214
-100.450502,34,93.326922
4.881234,151,93.469139
-100.36057,122,93.578265
-102.474217,50,93.62459
-107.872653,77,93.695934
-93.950165,13,93.707843
-97.806506,49,93.75453
-24.301303,147,93.887967
-100.586838,84,93.966429
-89.462268,55,94.019418
83.443323,135,94.148681
-14.88916,151,94.286135
-104.032381,44,94.326998
4.65233,70,94.390368
-105.056918,122,94.504187
33.61723,151,94.645329
107.484062,151,94.788457
-31.59606,106,94.890934
51.743591,151,95.032776
57.425722,151,95.180098
14.466195,151,95.325114
-95.868885,111,95.430886
-116.442461,139,95.572993
-17.867121,151,95.723235
-70.690541,57,95.776509
58.232791,151,95.918097
-10.810599,151,96.065214
77.575027,151,96.208033
-62.294931,30,96.234906
-109.955523,107,96.33512
-20.673307,151,96.475325
-123.163323,135,96.598093
11.109364,151,96.737021
-29.421118,34,96.770133
-97.452997,77,96.840714
138.558833,151,96.987068
-39.541791,17,97.002773
-89.18581,42,97.040002
-68.794315,107,97.139237
-106.005327,86,97.219615
-39.657625,27,97.243319
-9.275765,151,97.384616
-63.79579,106,97.48516
-5.047666,151,97.631064
-13.831576,151,97.773663
-73.620075,103,97.868519
-40.309185,30,97.89537
-77.750714,52,97.949512
0.105824,151,98.094149
-93.274985,42,98.13474
-96.368072,72,98.20272
-26.458734,150,98.349591
-37.237693,38,98.388016
2.392356,151,98.529707
-58.919716,76,98.600411
17.161683,151,98.739381
-40.484002,36,98.773131
-73.597388,114,98.888649
-101.939499,100,98.983586
154.237468,151,99.127641
2.646903,28,99.155824
-2.138815,151,99.305454
58.504676,151,99.455153
-107.343585,131,99.575542
-40.508903,32,99.604998
-0.480256,125,99.72094
-104.354167,121,99.837303
-64.096211,106,99.936913
14.236623,151,100.072224
-17.071231,66,100.133595
75.058405,151,100.2713
-51.077201,138,100.397621
2.568881,151,100.537494
-39.590993,12,100.549059
34.538162,151,100.687551
109.185339,151,100.829514
-93.655215,56,100.881103
36.082196,67,100.942781
57.118144,151,101.080929
-106.214104,51,101.126321
-4.542364,151,101.261074
-99.863077,11,101.27198
-7.087969,151,101.412385
129.427512,151,101.550134
-102.642189,93,101.634233
0.890225,151,101.779755
-42.635071,66,101.839793
-16.013749,120,101.95104
-116.070379,142,102.079621
54.049502,151,102.216608
-9.810173,151,102.35444
-99.247267,18,102.372146
-106.459284,68,102.434149
145.250608,151,102.569783
-58.188845,122,102.684091
-82.861796,31,102.712833
-61.457792,122,102.824922
-92.300811,75,102.894545
36.895067,151,103.033922
-4.657215,66,103.095613
-58.374869,116,103.203642
29.080266,151,103.338554
25.305457,70,103.402232
-109.947937,136,103.530792
46.769676,151,103.668838
-119.7265,107,103.764049
-93.595463,19,103.783422
22.813024,151,103.915977
147.484174,151,104.053096
11.38503,151,104.191066
-38.763402,47,104.235543
-98.973611,15,104.247959
-6.850394,151,104.386327
-19.974325,151,104.529102
-0.302475,93,104.613824
-24.069508,146,104.749647
-22.763117,36,104.783621
-88.955451,15,104.795842
-87.388279,61,104.853508
-15.304225,127,104.968849
8.432201,151,105.106919
-18.224644,32,105.136219
-14.191343,151,105.274453
-15.775479,46,105.315664
-40.843782,57,105.373974
-94.017668,14,105.385843
46.718507,151,105.525062
-38.588481,22,105.544472
52.21529,69,105.608868
-26.463301,151,105.746355
-70.367438,112,105.848916
-14.959422,151,105.98559
-12.693845,151,106.123571
15.944285,151,106.266907
-39.593798,14,106.280162
-22.04226,151,106.419551
-101.918566,103,106.515038
-37.209335,29,106.540762
-110.11647,149,106.675567
20.20844,151,106.813168
1.454915,138,106.935661
-68.067993,80,107.006382
-42.545833,93,107.093693
-106.159719,132,107.232477
-101.866351,125,107.346478
-0.480369,151,107.485148
-31.001088,61,107.539159
-9.020771,151,107.675769
-59.46654,108,107.77296
-73.965224,78,107.843975
178.618939,151,107.983177
-76.725042,128,108.104977
-105.84967,18,108.121941
-28.291897,151,108.262583
-107.719437,83,108.338166
26.225291,151,108.472114
38.725041,127,108.584896
-100.536127,16,108.599568
-47.072706,76,108.670606
-49.54104,71,108.735512
-4.16805,62,108.793316
-18.365486,24,108.81579
-20.851916,151,108.953072
-111.400456,42,108.991515
-1.926399,151,109.137517
-101.73621,129,109.254785
35.651789,151,109.389229
-93.176604,53,109.436402
-51.031871,41,109.473831
-99.346093,22,109.495752
11.849079,151,109.632591
-76.892871,46,109.681787
0.336036,151,109.833484
59.121823,151,109.990842
17.194143,151,110.138504
10.160338,151,110.28251
-112.647149,54,110.33306
-50.453514,85,110.414959
-41.386459,44,110.458676
-116.267516,147,110.592699
-31.045018,85,110.673288
-44.593634,117,110.780575
21.026502,151,110.924874
-24.956937,98,111.014451
88.798701,151,111.157949
-66.515344,139,111.298523
-85.990082,56,111.35402
-18.140814,26,111.378231
68.51058,151,111.524969
-19.103845,10,111.534659
-40.22802,98,111.627349
-96.462685,60,111.683675
-71.435336,50,111.728355
-14.395619,151,111.868707
-84.141578,115,111.98202
-6.89114,151,112.126623
-6.536773,151,112.264754
-38.623431,47,112.308889
-102.009832,52,112.360049
-52.986746,128,112.481416
108.170625,100,112.572826
-94.370907,66,112.634006
25.658784,151,112.774557
-38.871079,18,112.792595
-100.148298,40,112.834332
-32.272422,33,112.864353
-71.216153,67,112.934109
190.634074,151,113.0799
-128.145717,148,113.213619
38.43004,53,113.260319
12.422624,151,113.400725
-39.532298,30,113.42767
14.076766,151,113.570738
23.574424,108,113.678271
-21.042948,151,113.832376
-107.440135,33,113.864093
11.02536,151,114.004364
-23.640828,151,114.142652
-100.985913,48,114.187749
-77.215335,64,114.246393
-109.888864,151,114.38441
-47.51627,100,114.475069
153.989657,151,114.616063
-1.310379,151,114.763283
-79.894145,82,114.836012
-112.250975,29,114.861489
10.133364,151,115.001597
-12.752188,151,115.1413
-9.246249,58,115.193203
-4.711988,145,115.324291
-99.650276,24,115.347314
119.740417,151,115.480645
13.386116,151,115.622939
5.242022,151,115.766078
-93.740962,13,115.777817
-88.869381,33,115.807737
-65.430649,105,115.905314
-38.726962,36,115.939662
-102.207629,29,115.966547
-83.374428,36,115.998711
-39.780074,24,116.02035
-21.025822,136,116.143452
-39.971858,20,116.162494
-40.27071,10,116.170484
-64.372769,47,116.214443
74.639374,151,116.354353
33.74242,151,116.491996
84.393336,151,116.632559
6.654967,75,116.7019
-74.344671,59,116.755718
-39.897504,23,116.778313
-42.692939,135,116.897543
-91.024202,43,116.938054
-123.77356,97,117.025643
158.655145,151,117.163857
-103.907843,58,117.217571
-40.10577,20,117.236441
-105.927177,15,117.249208
36.417003,151,117.390108
-29.537183,151,117.532917
-114.697519,105,117.628519
-4.15189,151,117.767434
17.633974,151,117.906263
-99.350014,10,117.914934
23.59187,151,118.052569
-22.8752,151,118.190566
-38.779958,43,118.228747
-1.602595,151,118.365514
69.267168,151,118.508856
-19.062372,151,118.6452
-111.732102,47,118.687053
-114.013256,54,118.736993
-21.053391,151,118.87518
-99.52192,20,118.892839
-105.587079,63,118.949784
-109.305031,49,118.996236
-7.969817,82,119.069087
-13.565817,68,119.131028
95.538141,151,119.270268
-97.283147,37,119.307513
-99.379393,44,119.34851
-94.132348,26,119.374029
-26.888798,134,119.494182
-99.585673,12,119.505412
6.604993,151,119.645479
-48.028183,126,119.764922
-106.594302,138,119.899034
-13.496104,151,120.045278
-7.467268,151,120.182145
-80.714287,59,120.239419
-42.545401,110,120.345635
-99.360283,35,120.37885
-100.392866,129,120.500039
-109.435367,26,120.522233
10.70652,115,120.623469
-29.936636,93,120.70652
-120.80392,105,120.797606
3.273191,137,120.917037
-65.348726,66,120.977994
-39.144954,27,121.007694
-0.922577,151,121.145509
86.976605,151,121.282803
11.694561,16,121.298038
-71.142798,46,121.341012
-38.697633,16,121.356105
-31.173474,35,121.388902
-9.003555,97,121.47713
137.573823,151,121.619456
-113.743912,114,121.72046
-102.211568,115,121.825439
-115.045386,114,121.928255
16.002005,151,122.071083
-33.904662,18,122.089324
-99.815996,46,122.129524
-23.248562,16,122.144985
-69.039561,74,122.216216
-109.684997,94,122.304636
-0.975502,151,122.443957
71.395254,151,122.583163
-1.875993,151,122.720322
-115.336543,83,122.80462
21.770297,151,122.963856
-3.910184,151,123.10918
-6.668745,151,123.246267
96.555759,151,123.384701
-17.873917,151,123.533349
186.292884,151,123.672197
14.246362,151,123.808784
-2.348296,151,123.949351
-80.002509,69,124.019389
-21.921408,73,124.085419
-33.112272,38,124.117886
-55.767077,66,124.176765
-23.843311,151,124.306425
-103.140859,34,124.337236
-104.972538,145,124.462933
-42.64474,35,124.494766
-102.138434,33,124.524913
26.055214,151,124.666717
-12.507812,151,124.804098
-97.892,96,124.897357
-70.18882,91,124.981695
-60.297161,58,125.03752
0.020199,151,125.175561
-40.504943,25,125.198809
3.694674,151,125.337746
-39.346857,18,125.354079
-99.868253,26,125.378238
23.282988,102,125.467349
-91.170469,47,125.509619
-58.090155,65,125.569587
-67.784208,23,125.591398
-106.449655,48,125.635775
91.6341,151,125.771015
13.497234,151,125.908877
-79.225947,78,125.981277
-106.90127,74,126.04934
-81.62337,54,126.100732
-87.535577,89,126.181007
28.265426,151,126.32109
-39.600689,21,126.339939
-99.059112,60,126.39509
-33.689624,54,126.446018
141.453873,151,126.583538
-4.733248,151,126.7268
0.275913,151,126.864702
-107.709029,72,126.931695
56.531909,151,127.069252
44.309621,151,127.205647
-6.686847,34,127.237627
126.904317,151,127.377701
-120.874859,136,127.503556
-15.299815,65,127.564142
19.662024,151,127.71
-41.323544,48,127.754039
25.731676,147,127.886648
-104.824729,25,127.910863
-92.950322,33,127.940912
60.865589,151,128.08326
-10.249196,151,128.217328
41.58183,151,128.355834
-75.254244,117,128.467617
10.362617,151,128.620042
-15.169614,151,128.769547
-39.208253,25,128.793875
132.186304,151,128.92884
22.08878,151,129.067636
6.706713,151,129.211295
66.511,151,129.354665
-6.744508,151,129.49109
-85.446465,97,129.581881
-16.722526,151,129.726804
-49.748865,88,129.827917
-2.125263,44,129.880972
-27.740582,35,129.91943
-104.581064,32,129.955579
-38.221905,110,130.074172
-38.586294,147,130.215181
-110.66101,36,130.250197
-72.436025,80,130.339211
11.101896,151,130.518163
3.300272,84,130.606734
-113.622268,37,130.641632
74.6406,98,130.735256
-19.640066,151,130.871186
-20.076872,63,130.927559
-75.480389,86,131.004025
-24.587503,151,131.135206
-119.341905,130,131.249316
-6.84726,151,131.380008
69.453418,151,131.520663
-16.838918,151,131.651617
93.878364,39,131.686101
-99.712225,12,131.697007
-3.901377,85,131.770737
44.3937,151,131.901822
-2.05118,151,132.033705
-110.751557,110,132.129405
17.715936,151,132.266999
34.275412,151,132.416263
-81.123874,55,132.477931
-14.225083,59,132.542207
40.794721,151,132.699594
-33.763047,62,132.763362
66.677303,59,132.829216
-21.458687,151,132.987145
-28.735286,105,133.095935
-39.464228,46,133.141783
88.217175,151,133.292781
-31.149804,149,133.439743
-38.942652,117,133.552706
-26.498041,87,133.629466
-93.342561,98,133.718646
-40.589453,28,133.745353
-29.850227,151,133.886007
17.027951,151,134.03399
-105.778034,47,134.079518
-33.640694,22,134.100662
-27.679633,75,134.168149
27.38681,139,134.296065
5.80356,101,134.395314
72.640958,151,134.533851
-17.960538,23,134.556543
-62.873631,125,134.673729
-123.479883,115,134.779268
36.714953,151,134.916397
11.889267,151,135.055821
-22.122993,151,135.191276
35.736796,88,135.276692
135.30302,151,135.41325
78.907567,151,135.554029
31.564157,151,135.693458
21.050399,151,135.834317
68.132034,151,135.973654
-11.818695,81,136.048805
-40.887912,53,136.097024
24.450863,151,136.251781
-39.641568,19,136.272896
-88.663306,20,136.29376
132.225076,151,136.451962
-80.774416,58,136.509958
-23.870107,92,136.606558
12.72305,98,136.715186
3.346176,47,136.764778
-97.369828,132,136.903092
23.333521,151,137.066514
-66.492417,92,137.165092
44.90202,151,137.338496
-81.326963,111,137.451546
-83.797868,41,137.493226
-88.559104,24,137.519138
2.800529,151,137.662744
-103.487473,123,137.772952
-93.953938,53,137.839758
-100.855994,27,137.865865
48.985116,151,138.023154
-9.222218,85,138.109466
22.161526,151,138.2653
-78.144922,17,138.289289
-116.020283,93,138.385195
10.123122,151,138.54342
-129.633311,123,138.67191
-57.023625,63,138.731364
-104.66283,79,138.807505
-117.051441,79,138.881928
-18.106654,24,138.905068
-34.552471,68,138.968652
11.474582,151,139.123294
-26.039509,62,139.183998
-72.079071,48,139.229131
-105.998821,57,139.287118
-78.71417,49,139.338278
-104.966542,76,139.415235
27.262401,151,139.582428
-39.23991,17,139.602288
-101.038485,28,139.630899
12.964966,33,139.664112
-79.492713,147,139.802008
-38.219299,141,139.931459
-94.419861,142,140.054968
17.35755,151,140.187153
-40.063966,67,140.250283
4.246384,151,140.395813
28.344577,151,140.535694
-49.1862,130,140.674577
48.840943,151,140.815148
-98.662184,22,140.841461
-88.30158,30,140.871638
-99.798955,34,140.90641
6.594899,151,141.056998
-35.853926,47,141.104844
-38.986807,11,141.115941
-61.930086,34,141.147485
-20.815084,151,141.302093
-28.964345,107,141.414157
-76.250838,128,141.548782
16.861182,111,141.66297
-98.890494,29,141.693122
-98.681136,26,141.720178
17.124928,151,141.864026
-16.675928,91,141.945627
-91.663461,105,142.048161
-35.859918,144,142.196926
-101.020267,127,142.333017
-43.924787,100,142.433212
-105.525042,14,142.447218
-52.10474,86,142.539833
-39.238623,35,142.577514
-24.621287,50,142.629494
49.511354,151,142.788485
-105.144455,100,142.886179
11.197589,98,142.975204
-102.217694,68,143.039578
-38.399232,18,143.057098
-40.692538,34,143.088494
2.973499,151,143.228864
-20.491472,76,143.301524
-48.358794,75,143.369972
-63.639483,48,143.414239
-28.489192,149,143.55195
-89.731005,127,143.668478
-21.596695,40,143.70619
-98.597504,112,143.812765
-66.799753,59,143.868908
-39.144834,28,143.897842
105.66017,151,144.046901
-108.193106,41,144.089941
-102.360154,94,144.180343
62.841776,151,144.338976
-99.428466,17,144.358804
58.320993,151,144.514501
-39.338882,19,144.535336
-117.47992,81,144.614135
21.257688,151,144.762169
-107.803173,115,144.892641
86.939566,151,145.078756
-88.909502,13,145.093639
6.780967,151,145.292548
-43.420394,46,145.346493
-105.803559,45,145.395773
50.502669,151,145.55655
-4.556519,107,145.68282
-36.580876,68,145.761848
99.404022,151,145.939636
2.402387,143,146.096207
-20.053929,151,146.238842
68.981837,151,146.42136
-107.557076,57,146.490765
-81.502622,57,146.548727
-120.170646,106,146.655351
25.991589,97,146.760796
-8.994557,151,146.929115
-1.065588,89,147.02992
-108.574851,24,147.054983
-5.709397,129,147.195685
28.283352,151,147.382634
34.806927,151,147.565768
49.871093,151,147.731876
-9.96961,151,147.890711
-40.870802,34,147.925708
62.438537,151,148.091983
-93.92306,16,148.111606
-80.897844,111,148.247314
-0.487488,151,148.414571
5.51328,82,148.508548
-74.055017,136,148.661962
-38.82172,25,148.689873
-19.778963,151,148.866327
-17.587668,151,149.035221
77.42229,151,149.202842
-100.96414,42,149.25177
63.467103,151,149.410429
-97.074786,110,149.515965
-51.79214,109,149.626609
34.040863,151,149.773011
-7.080404,151,149.914729
-63.123327,79,149.992583
-107.551567,94,150.079499
-107.171288,99,150.173619
-104.56855,55,150.229166
-39.531803,10,150.238004
38.327505,123,150.35851
16.714522,61,150.418837
45.990116,151,150.583199
-29.490361,64,150.654047
-98.504124,33,150.690898
-120.215746,85,150.786323
-12.75256,69,150.851069
7.821889,151,150.992733
-14.154185,151,151.12797
68.591421,151,151.274424
106.993207,75,151.355964
-21.599729,151,151.520211
-22.49101,151,151.676527
-99.749918,85,151.770215
14.808105,151,151.915646
32.812699,151,152.080016
-22.734236,151,152.234373
5.674894,151,152.375902
71.627856,151,152.534253
-29.304695,151,152.701094
-61.487195,139,152.895934
-62.015128,144,153.104747
-66.259291,75,153.183497
-97.680203,57,153.244836
-39.523659,11,153.25649
-13.246082,151,153.405159
-90.387241,89,153.492853
16.909045,151,153.641325
-111.633458,128,153.767344
-37.158272,151,153.917935
-110.259504,142,154.070546
-28.720639,27,154.094212
-109.299811,130,154.217602
-44.454625,131,154.358351
-22.910146,67,154.432042
-98.99025,11,154.446454
45.754143,151,154.627275
-100.090819,24,154.664836
-99.515754,44,154.734288
-90.665885,119,154.867337
-8.182609,151,155.011613
-39.372057,27,155.040577
-103.572026,101,155.153938
-40.195004,20,155.177447
8.407318,151,155.364885
-38.792164,25,155.396267
-6.713507,151,155.560998
-54.78076,125,155.675833
-84.363554,106,155.78073
-77.49838,66,155.856219
-2.128922,151,156.033059
8.946101,151,156.222506
79.878288,151,156.385598
-97.881566,41,156.42963
-93.237794,88,156.523285
-95.901748,54,156.573348
-99.269202,13,156.590014
15.499744,67,156.665714
-101.733855,112,156.785934
-100.75742,18,156.808156
-24.445381,151,156.989451
-32.844739,131,157.134485
1.687875,151,157.294829
-40.628232,19,157.316803
26.436856,151,157.464194
-70.126733,94,157.551431
-29.291117,151,157.710956
25.48739,151,157.876331
-42.360766,50,157.927791
-92.235559,93,158.027566
69.161047,53,158.082788
-13.612557,151,158.21789
37.101308,151,158.366045
-40.94514,20,158.387156
-18.98647,151,158.52273
-34.316825,136,158.644319
-18.164797,109,158.74675
-12.240766,40,158.784517
62.353169,151,158.924925
3.076652,151,159.06782
-75.791546,75,159.137952
-80.224141,37,159.180427
-96.521962,63,159.24286
24.558448,151,159.385831
-0.391644,60,159.440426
-87.692421,56,159.491236
15.125754,151,159.630813
-17.31488,38,159.66634
-67.98462,24,159.688871
-6.945585,33,159.723537
-100.953158,52,159.772349
144.390148,151,159.911522
-36.571929,73,159.979523
-101.00846,123,160.088796
88.69514,151,160.233929
-46.07864,99,160.324694
-40.187926,26,160.348112
-25.336562,38,160.384745
-73.379445,93,160.467378
-82.955674,135,160.592076
-77.064348,113,160.694469
-88.848605,41,160.73362
-79.654344,130,160.863997
72.962953,28,160.893004
112.593734,151,161.05038
-112.312996,55,161.109687
11.923228,90,161.205233
17.308893,151,161.359151
104.392976,151,161.513365
-88.59073,147,161.656638
101.728042,151,161.790308
-39.704382,11,161.802091
-17.243758,151,161.951575
24.957213,151,162.112738
-23.472624,18,162.131954
9.828691,151,162.27883
23.455797,151,162.433502
-17.477005,151,162.589683
-111.880247,35,162.625033
-99.42401,63,162.687176
-27.303585,141,162.828565
-99.297449,19,162.847915
-39.472899,10,162.860623
-1.094991,133,162.993836
-89.453519,145,163.138218
-53.330609,19,163.157956
-99.270223,73,163.227796
-112.217062,45,163.272732
312.049668,151,163.424519
-39.262141,54,163.478146
-60.481744,57,163.535495
-100.905865,67,163.603504
-52.336095,69,163.665385
-99.180554,32,163.695642
45.110986,132,163.814484
8.396987,151,163.956934
-25.18665,151,164.0981
-101.909637,60,164.151365
-40.625422,24,164.174183
-102.897949,63,164.228079
13.417134,151,164.391615
-76.854186,82,164.474854
-38.488745,38,164.509086
-28.859552,29,164.537084
-39.432272,41,164.58319
-38.997216,11,164.593631
36.757313,16,164.609327
-67.407632,59,164.669832
-38.668687,23,164.692772
-8.829782,73,164.761139
-74.845972,115,164.876488
12.237589,151,165.041568
-38.010866,151,165.19264
-80.515247,68,165.263696
1.237735,151,165.414761
-89.862918,47,165.461015
18.012468,53,165.514253
-57.384971,133,165.647036
8.550769,151,165.786982
-104.333435,21,165.80583
24.938121,151,165.947232
-107.499668,16,165.962974
-35.539804,151,166.117861
-10.486301,151,166.26899
-0.978495,151,166.423642
-13.90907,151,166.607854
-10.311782,151,166.771961
-99.225574,13,166.783474
-99.183238,16,166.80074
-38.510556,33,166.834559
-98.551712,27,166.862201
121.553073,151,167.004444
-46.744891,151,167.217661
-96.817008,92,167.339537
