#{"t_start": 1682012610.2607944, "env_id": null}
r,l,t
-197.342256,151,158.567067
-33.867218,151,158.718927
-97.733233,15,158.734606
-161.722673,90,158.819561
-8.419338,151,158.967075
-155.284374,151,159.112934
-95.192465,51,159.16063
-243.194707,151,159.309453
-245.367034,143,159.447816
-150.749428,29,159.476372
-236.742162,151,159.631771
-97.156272,29,159.659749
-146.16272,30,159.691739
-94.329931,57,159.748203
39.568295,151,159.895599
-231.163134,75,159.967386
-190.448536,90,160.05476
-137.263395,98,160.149267
-140.050089,60,160.209596
-147.705047,115,160.321838
-507.260085,151,160.466727
-185.037883,37,160.50154
-108.205264,94,160.601642
-147.762942,14,160.614818
-138.649596,83,160.695109
-108.579399,46,160.740394
-176.848791,48,160.788885
38.815265,151,160.93646
-98.637051,13,160.949334
-363.259021,121,161.067145
-228.5933,100,161.165535
-34.079619,151,161.31223
-152.524852,60,161.370026
-166.336767,17,161.388101
-16.477127,151,161.533389
-150.963037,144,161.679498
-90.527905,75,161.755939
-163.163571,100,161.852873
-37.501157,151,161.998895
-141.272665,42,162.03931
-107.941368,22,162.061723
-168.189255,28,162.088413
-122.383542,151,162.237222
-96.775692,151,162.38318
-128.286083,113,162.493688
-93.746861,151,162.644148
-206.739809,47,162.691278
-151.379326,88,162.78034
-91.254506,89,162.866461
-175.676261,97,162.962303
-376.802229,151,163.108159
-18.975788,151,163.256722
-125.578726,110,163.365431
-111.453805,14,163.378214
37.14938,151,163.529776
-133.702781,19,163.550067
-166.785082,67,163.615175
-90.887534,151,163.767087
-144.712592,58,163.825027
-606.31994,151,163.972946
-128.302806,104,164.073899
19.726953,151,164.222917
-95.457018,30,164.254611
-303.389992,151,164.396893
-66.7254,151,164.549818
-164.532631,44,164.593019
-183.9737,51,164.642886
-168.600683,128,164.771558
-152.391178,79,164.848417
-152.085534,151,164.994018
-81.121551,141,165.131389
-33.838787,151,165.280123
-157.688966,105,165.381134
-99.437677,14,165.393956
-91.575358,33,165.426317
-212.326276,151,165.578454
-113.571188,50,165.627035
-155.034059,54,165.678466
-157.453299,22,165.704364
-2.530372,151,165.849725
-237.014108,95,165.941678
-270.521814,149,166.088049
-141.962891,32,166.119698
-241.555864,145,166.263007
-113.508897,77,166.337405
-138.885267,72,166.406995
-204.489505,45,166.451012
11.959695,151,166.601564
-110.079253,10,166.610144
-38.772386,151,166.75797
-158.385588,40,166.796922
-123.329385,22,166.819438
-146.919706,93,166.907865
-161.090041,112,167.015161
-457.107261,137,167.149761
-143.605954,48,167.197066
-48.401096,151,167.34384
-180.644686,18,167.36094
-104.751411,15,167.376857
-316.902415,151,167.528006
-171.828822,142,167.663396
-93.364927,103,167.765288
-99.032665,14,167.780702
-175.957104,74,167.851953
-113.574121,90,167.939635
-157.656563,67,168.004496
-16.684959,151,168.152002
-143.97268,69,168.219927
-101.362985,13,168.23436
-105.112297,26,168.257769
-151.236899,70,168.326405
-112.497462,86,168.407862
-243.830507,142,168.550637
-574.41265,151,168.696937
-158.832249,20,168.717732
-147.006956,120,168.836528
-156.563005,54,168.891083
-102.404033,25,168.914316
-148.476524,41,168.953205
-152.461823,53,169.006574
-164.768088,57,169.060749
-92.469428,106,169.162155
-55.411596,151,169.311044
-178.032305,29,169.338938
-169.989445,105,169.445961
-308.967489,78,169.519478
-85.039986,110,169.627568
-149.854192,106,169.733945
-339.716359,126,169.857259
1.806522,151,169.999934
-155.126183,79,170.076522
-176.938652,50,170.125119
-137.894292,80,170.204783
-168.746367,25,170.228875
-194.683425,151,170.390147
-158.049108,32,170.424477
-187.393502,50,170.472478
-330.45473,117,170.585591
-315.584257,151,170.733045
-129.913867,52,170.781159
-147.917038,44,170.823421
-177.125935,26,170.849737
-163.336954,88,170.933364
-99.012109,16,170.948399
-229.69953,78,171.021853
-187.213394,126,171.145296
-166.45543,60,171.205059
-153.300641,74,171.275709
22.132727,151,171.428046
-143.755259,68,171.496008
-155.311519,20,171.516349
-109.255448,49,171.563516
-92.382816,54,171.616287
-144.392542,116,171.730926
37.69987,151,171.875277
-118.127092,32,171.905995
-83.848212,60,171.962889
-171.356304,47,172.008897
-220.995825,102,172.111467
-158.141089,27,172.136868
-102.004154,151,172.284534
12.843437,151,172.436633
-26.395605,151,172.58379
-159.937424,24,172.607272
-14.736979,151,172.754503
-100.958719,34,172.7881
-112.010462,138,172.920858
-166.562777,62,172.981262
-110.428847,35,173.01562
-155.465634,43,173.056116
-155.511911,45,173.102335
4.579935,151,173.248516
-158.499585,123,173.372122
-131.806889,70,173.440579
19.009721,151,173.584482
-151.540162,113,173.696873
-104.557442,72,173.766719
-147.130687,147,173.904852
-3.39424,151,174.052023
-179.264311,27,174.079105
-221.969799,116,174.191508
-134.163947,84,174.275073
-157.8233,56,174.333825
-172.85414,95,174.425635
-89.56835,43,174.465288
-128.981679,86,174.549604
-151.122314,49,174.596254
-142.728348,92,174.687155
-178.572303,131,174.812756
-147.940146,23,174.83531
-104.437224,14,174.848633
-80.603474,81,174.926825
-540.172922,137,175.059227
-143.94166,45,175.103441
-105.478354,12,175.116034
-158.407442,35,175.150201
-155.586693,26,175.174607
-155.063555,49,175.22208
-153.141028,30,175.251931
-147.285542,19,175.274226
-98.462248,75,175.344509
-7.71005,151,175.488985
-67.301673,151,175.635718
-98.965489,27,175.662257
-157.719205,41,175.70462
-112.303804,56,175.759633
-149.015022,26,175.784627
-40.602103,151,175.931418
-283.683042,149,176.07426
-106.893032,88,176.158103
-93.847813,41,176.199551
-34.878141,151,176.349657
-169.464116,65,176.413663
-184.379821,38,176.450217
-142.026393,75,176.523459
-137.798903,53,176.574466
-177.423371,78,176.649039
-380.205547,82,176.727096
-38.800868,151,176.873135
-45.96659,151,177.018729
-150.098375,16,177.034604
-223.743909,135,177.161429
-129.136605,44,177.212291
-163.643071,22,177.23603
-133.686184,64,177.298747
-96.261019,26,177.322937
-89.136543,46,177.368383
-64.861753,151,177.513743
-165.98946,61,177.572252
-98.833043,59,177.629282
-246.100535,60,177.688483
-181.198296,117,177.803754
8.425716,151,177.949785
-131.143276,115,178.059241
-102.839522,50,178.108958
-170.867773,78,178.185625
-154.880437,103,178.286606
29.653984,151,178.432231
-169.0512,87,178.517772
-104.994045,33,178.548915
-150.955857,22,178.569171
-94.413004,114,178.67906
-131.760755,98,178.777189
-154.97673,55,178.831798
-229.516322,124,178.95166
-151.737175,13,178.964421
-100.013517,53,179.018107
-130.113027,106,179.117512
-151.697068,39,179.159611
-41.313831,151,179.309186
-135.869937,99,179.403612
-95.308816,22,179.426279
-127.552105,151,179.574172
21.605801,151,179.717332
-150.91117,13,179.732265
-169.502317,114,179.842024
-321.437093,96,179.934335
-144.793551,151,180.078775
-147.932207,110,180.191927
-76.938909,151,180.336194
-112.644127,123,180.452914
-160.793429,29,180.48022
-205.926081,67,180.548112
-207.397456,91,180.635523
-157.244889,151,180.781636
-99.900826,21,180.803413
-157.79127,64,180.865198
-80.557658,98,180.958625
-106.08486,151,181.107022
-126.447854,56,181.161464
-139.65206,56,181.216175
-170.500776,91,181.303344
-138.606831,51,181.352005
-150.690257,16,181.36779
-152.309787,54,181.421098
-99.066156,14,181.433941
-119.937865,32,181.464524
-171.765383,117,181.579002
-149.240601,32,181.611192
-105.565765,33,181.642947
-139.174573,61,181.703057
-130.395278,63,181.76341
-154.531212,14,181.777114
-151.129987,26,181.80335
-150.451545,12,181.815099
-122.85798,78,181.888854
-101.634465,10,181.900436
-96.803772,24,181.92392
-44.224553,151,182.072677
-167.66024,81,182.153524
-15.227124,151,182.301458
-130.458292,79,182.374927
-152.214433,36,182.409629
-190.974212,55,182.462373
-75.641453,151,182.606983
-174.295881,96,182.700814
-97.602296,16,182.716623
-147.947463,98,182.810269
-97.435068,39,182.848349
-124.488862,38,182.8862
-174.454672,108,182.989432
-158.883033,120,183.110125
-133.074817,118,183.224195
-212.209908,90,183.311816
-153.109405,52,183.362727
-64.011672,151,183.505854
-118.221049,124,183.62578
-84.537233,138,183.762097
-132.365304,123,183.880929
-175.85701,20,183.90013
-119.697524,151,184.048452
-93.766844,50,184.099468
-220.077429,151,184.247191
-45.803662,151,184.392074
-150.774772,65,184.457231
24.383697,151,184.599664
-99.508362,34,184.634008
-153.84252,91,184.723859
-165.820284,63,184.783503
-147.72554,95,184.875972
-181.355151,104,184.976374
-155.759785,87,185.067284
-158.060266,61,185.126907
-146.302856,48,185.173054
-174.452639,143,185.311935
-183.572816,91,185.399548
-151.451839,74,185.471206
10.733065,151,185.615753
-90.337297,53,185.667014
-92.68623,92,185.757782
-178.232932,67,185.823563
-96.218718,47,185.869004
-108.327378,70,185.934997
-135.962559,29,185.965955
-181.784839,106,186.070193
-145.120832,34,186.101272
-245.997294,151,186.250224
-172.952144,96,186.341829
-124.41482,143,186.478927
-146.735649,82,186.556123
-161.914057,18,186.574773
-138.283198,69,186.640177
-150.608055,17,186.656839
-151.836179,43,186.702524
-150.034844,23,186.726464
-108.136045,77,186.799485
-134.630872,72,186.868227
-54.21457,151,187.020093
-174.284629,107,187.121181
-82.181861,151,187.265725
-148.44799,11,187.277416
-156.087584,143,187.41367
-128.201998,43,187.455514
-74.317696,151,187.596184
-168.732531,29,187.62727
-100.367493,36,187.662057
-172.656096,146,187.80421
-116.402191,142,187.947579
-91.168618,36,187.982837
-188.351375,88,188.066697
-132.192346,109,188.170485
-156.840144,110,188.276351
-153.101145,17,188.295309
-136.952108,75,188.366347
-200.499445,128,188.488945
-179.390493,98,188.58577
-161.851778,35,188.620506
-212.981597,85,188.705974
-106.812803,11,188.717245
-298.835668,57,188.772202
-101.44817,40,188.81112
-162.177266,60,188.868546
-233.282141,121,188.990569
8.534313,151,189.136585
1.484814,151,189.285189
-96.704917,18,189.301577
-151.375277,37,189.336692
-151.347422,99,189.432005
-250.91296,61,189.493012
-169.634086,75,189.565429
-162.003392,101,189.662466
-120.079756,38,189.702862
-149.676053,62,189.76303
-10.909579,151,189.915664
-113.472721,76,189.987509
-148.159348,75,190.060061
-108.053717,88,190.145271
-322.490845,126,190.266888
-105.216322,11,190.278675
-151.424852,10,190.289465
-92.956637,51,190.338056
-24.102682,151,190.482381
-121.941419,151,190.627586
-165.480878,89,190.718313
-111.516103,72,190.789053
-102.960736,51,190.844008
-141.161489,38,190.881703
-122.222338,140,191.018045
-88.920706,122,191.135926
-202.45582,103,191.239111
-16.540685,151,191.384035
-142.114089,75,191.456338
-99.449236,10,191.468262
-155.857737,116,191.580661
-97.961233,21,191.600416
-93.213509,64,191.662176
-136.939821,120,191.78325
-163.41207,109,191.891966
-148.36333,11,191.903926
-91.24541,85,191.986377
-100.538977,28,192.013448
-146.93698,64,192.074259
-156.461202,24,192.098538
-179.836181,151,192.244547
-50.956035,151,192.393476
-210.835542,106,192.494061
-148.371887,83,192.575346
-151.320861,15,192.59059
-148.47246,26,192.615733
-156.148957,69,192.681626
-105.825869,103,192.78452
-97.499769,14,192.803911
-0.016678,151,192.95029
-105.899709,13,192.964159
-195.572073,139,193.097281
-233.202215,145,193.243579
-151.68713,128,193.369281
-147.382557,25,193.392897
-163.932663,83,193.473114
-167.446243,56,193.527149
-478.945321,151,193.672751
-164.084653,85,193.760548
-143.729239,49,193.812693
-207.218571,113,193.92128
-182.67308,51,193.971479
-86.080408,66,194.033298
-121.737432,119,194.163803
-186.060179,151,194.31391
-86.000776,55,194.367152
-181.866544,64,194.428646
-141.500582,70,194.496809
-72.832144,151,194.643524
-107.261818,116,194.758879
-105.969097,151,194.910612
-434.421203,151,195.056046
-93.292098,27,195.082825
-253.505206,151,195.232027
-148.154378,15,195.247661
-104.823395,29,195.275181
-204.350504,45,195.318888
-5.479565,151,195.464339
-99.343615,53,195.515225
-160.960667,78,195.591523
-144.31075,97,195.686234
-323.178291,134,195.824577
-103.528898,10,195.835886
-161.563683,123,195.954409
-224.01409,80,196.031052
-193.958243,55,196.083123
-143.823287,73,196.155249
-423.10774,127,196.279238
-157.299377,34,196.313753
-40.42423,151,196.459279
-117.073583,51,196.507446
-99.591508,49,196.55546
-155.843529,151,196.70147
-95.359,71,196.778471
-148.803886,151,196.925933
-93.579167,39,196.964585
-117.869856,151,197.106198
-136.997479,58,197.16422
-169.690492,52,197.216322
-286.749583,151,197.363296
-30.971215,151,197.507591
-95.971342,41,197.549739
-168.80643,103,197.647795
-175.713015,86,197.74243
-178.038747,134,197.874534
-229.205904,82,197.955433
-65.639223,151,198.101734
-28.23546,151,198.249239
-13.772222,151,198.396382
-114.520166,85,198.479422
-157.220377,29,198.509753
29.033149,151,198.653038
-98.266101,103,198.764744
-224.898298,58,198.82277
-144.879867,36,198.858212
-27.733787,151,199.002353
-104.63114,109,199.10842
-148.200253,24,199.131896
-132.580248,94,199.222666
-342.240182,151,199.367934
-136.875132,66,199.431215
-108.375858,12,199.443493
-165.946201,45,199.488808
-99.055,151,199.633124
-156.868027,49,199.688147
-120.657834,84,199.771591
-144.817972,63,199.831134
-115.319006,95,199.922884
-137.239468,106,200.02668
-133.896886,109,200.132771
-152.347922,13,200.144899
-139.981725,53,200.19706
-151.419761,25,200.224188
-7.096977,151,200.370648
-174.988659,65,200.433594
-272.786124,124,200.552925
-100.0814,17,200.568457
-118.619687,42,200.608055
-152.939276,99,200.71083
-165.133039,67,200.776834
-105.623033,20,200.795857
-115.325673,62,200.856129
-162.155299,85,200.939556
-155.024548,45,200.982829
-94.050649,100,201.078824
-103.618228,52,201.130825
-150.946898,43,201.173014
-459.699914,128,201.297705
-148.384318,14,201.310815
-141.040718,55,201.362624
-479.160425,132,201.487814
-149.843777,49,201.534847
-173.461483,151,201.690064
-37.499567,151,201.838302
-257.002488,118,201.949005
-96.728678,52,201.999318
-148.974755,19,202.018783
-98.442282,34,202.051518
-45.285476,151,202.197674
-254.091785,98,202.293152
-169.00595,82,202.371718
1.14946,151,202.519335
-148.201223,13,202.531989
-103.522385,12,202.543698
-112.640607,17,202.560031
-195.602269,97,202.661426
-123.227636,129,202.790155
-136.202495,78,202.864944
-134.150117,125,202.987588
-95.292502,133,203.11818
-148.402626,113,203.227626
-12.081318,151,203.371899
-149.347165,116,203.484094
-213.394052,69,203.552968
-110.820433,10,203.563632
21.837775,151,203.715758
-98.431864,40,203.755459
-132.35079,79,203.844537
-99.740998,58,203.901562
-157.900241,39,203.938119
-141.986667,78,204.014719
-146.964634,22,204.036449
-95.459734,80,204.113889
-165.250495,115,204.227304
-92.266806,56,204.280671
-2.350418,151,204.427282
-148.814827,12,204.439431
-142.401828,32,204.47138
-144.172628,58,204.526978
-69.971516,151,204.680355
-157.21535,13,204.693723
-149.926968,29,204.725549
-140.181275,38,204.762126
-153.974457,13,204.774732
-161.176931,91,204.863137
-168.490245,95,204.955588
-31.678278,151,205.102471
-146.924066,40,205.14268
-128.023367,35,205.175088
-162.358405,63,205.237689
-98.932126,25,205.26125
31.869877,151,205.409192
-152.24654,67,205.476034
-90.962091,94,205.571333
-110.012696,24,205.596293
-173.043304,31,205.628342
-23.509533,151,205.776232
-201.819405,48,205.823252
1.834053,151,205.969129
-94.609291,80,206.046824
-159.734977,69,206.113637
-178.230794,151,206.260551
-103.270884,42,206.29942
-150.896422,10,206.310942
-195.958823,67,206.373743
-94.943141,22,206.395641
-104.389362,77,206.470458
-95.348528,45,206.514595
9.445525,151,206.668131
-2.855016,151,206.817338
-130.927084,151,206.963575
-172.606471,37,207.0001
-116.98634,69,207.066256
-160.076268,59,207.123475
-106.199095,142,207.259787
-167.617892,65,207.324627
-89.817934,151,207.468624
-308.813901,69,207.542581
-233.10775,94,207.632564
-263.906593,151,207.78419
-105.590287,15,207.799495
-195.961793,87,207.88174
-215.027387,136,208.01265
-143.954056,145,208.15547
-117.409432,63,208.217571
-91.356253,34,208.252393
-181.101423,71,208.321978
-185.006172,60,208.379781
-99.673295,34,208.41192
-155.968098,67,208.477056
-165.962968,88,208.568147
-95.293432,61,208.625984
-171.306337,115,208.741248
-162.510448,70,208.80786
-154.748604,63,208.868042
-92.456955,50,208.919088
-144.499198,33,208.951433
-136.673637,151,209.097223
-57.30931,151,209.242908
-160.481639,58,209.299812
-157.866153,39,209.338757
-190.244394,48,209.38544
-167.561729,72,209.454345
-141.280782,45,209.503158
-148.060599,29,209.533122
-149.744314,44,209.575905
-286.372156,81,209.653814
-133.337257,29,209.683144
-92.8041,53,209.736309
-144.826565,30,209.766571
-90.757975,63,209.827893
-108.076321,70,209.896429
-174.20942,49,209.942987
-101.068423,10,209.952102
-133.516032,111,210.063503
-151.975319,43,210.1064
-183.793844,77,210.181228
-51.362206,151,210.330026
-183.79129,70,210.399083
-202.716974,126,210.538234
-145.603206,37,210.572074
-152.868091,40,210.610879
-97.804472,22,210.63346
-161.427565,40,210.672371
-167.126237,54,210.725737
-147.817254,46,210.771274
-99.010272,151,210.917017
-139.069405,62,210.979426
-150.792472,29,211.007038
-13.581165,151,211.156234
-161.197964,62,211.216429
-145.888309,20,211.237041
-82.988782,151,211.383368
-185.795509,33,211.414068
-197.656563,70,211.486152
-91.625582,92,211.575726
-96.075628,34,211.608554
-259.589455,115,211.727427
-179.543804,29,211.755056
-195.7251,137,211.886708
-164.99422,27,211.911162
-164.902254,61,211.971979
-214.393755,151,212.117072
-144.305477,70,212.18739
-99.445444,11,212.199743
-143.778722,87,212.283805
-143.640062,99,212.379581
-80.753316,78,212.462866
-179.874695,140,212.598766
-62.20514,151,212.747007
-356.275725,138,212.8795
-100.331863,64,212.942023
-55.491252,151,213.089136
2.364568,151,213.233079
-88.613884,45,213.278196
-146.259308,19,213.295384
-120.078432,127,213.421662
-173.374978,26,213.450628
-137.599952,75,213.52253
-112.514836,17,213.540837
-103.820689,39,213.57693
-111.60505,68,213.643641
-180.19485,69,213.713593
-151.142882,23,213.736438
-48.496145,151,213.881694
43.126997,151,214.030575
-161.313828,86,214.112074
-164.294556,39,214.151621
-92.726363,42,214.194444
-156.74779,103,214.291705
-286.560827,148,214.439312
-162.582867,89,214.527643
-98.690731,39,214.563853
-169.602878,28,214.591232
-147.432883,47,214.636566
-154.837524,115,214.750013
-126.477893,41,214.789417
-146.097656,59,214.847224
-11.593871,151,214.992083
-21.877469,151,215.137274
-146.362777,58,215.192131
-15.688335,151,215.332164
-136.796656,97,215.427391
-144.899313,78,215.533098
-95.588039,64,215.601749
-5.20619,151,215.751224
-191.004169,151,215.899199
-194.101878,77,215.973263
-153.683136,82,216.053243
-163.901119,66,216.115125
-152.298959,100,216.213015
-173.020128,66,216.278037
-234.530558,151,216.430233
-156.081784,30,216.460697
-38.019406,151,216.608494
-147.415127,13,216.620897
-152.302271,103,216.724374
-146.676295,40,216.763954
-151.510762,96,216.856158
-109.994952,151,217.000564
-97.961993,12,217.012247
-100.488137,129,217.138189
-149.566739,21,217.158905
-92.762082,48,217.20682
-130.528409,79,217.282781
-100.613902,18,217.299023
-159.26441,63,217.364821
-99.320521,151,217.515254
-177.005592,146,217.655298
-155.656007,113,217.770355
-107.498692,18,217.788941
-205.646741,58,217.844476
-232.602957,63,217.906732
-165.872141,105,218.009647
-153.134799,15,218.025314
-185.323062,84,218.107348
-265.446346,112,218.226822
-134.92335,108,218.329937
9.441571,151,218.482097
-90.131057,46,218.525933
-145.073574,137,218.661174
-158.093271,68,218.727982
-141.59145,93,218.819221
-150.381374,31,218.85072
-144.35159,60,218.9086
-145.745218,90,218.994717
-87.026484,62,219.055964
-169.095266,114,219.165374
-165.151464,124,219.287932
-261.8638,151,219.442745
-143.80284,53,219.494132
-23.702414,151,219.643305
-102.071896,27,219.670903
-94.451596,90,219.760391
-104.552087,29,219.788356
-156.776038,56,219.844209
-97.003148,53,219.89766
-147.731159,126,220.019025
-261.435687,151,220.167865
-142.052372,27,220.196204
-26.754395,151,220.349663
-185.535698,55,220.404322
-99.427393,23,220.427227
-116.406718,65,220.491556
-135.273108,111,220.598334
-103.255978,21,220.618115
0.572756,151,220.768696
-207.917678,122,220.886731
-222.052252,107,220.99161
-114.169434,81,221.070374
-148.375801,11,221.081962
-145.905996,51,221.132521
-102.061317,11,221.144063
-107.094385,103,221.244947
-227.542186,40,221.284351
-27.095294,151,221.43975
-102.481329,18,221.458044
-146.136374,57,221.512657
-227.909136,151,221.661203
-147.437565,13,221.674499
-370.766858,151,221.823308
-137.753433,54,221.8739
-172.723547,104,221.975101
-97.564555,67,222.040093
-172.905253,43,222.08326
-169.723891,109,222.189462
-96.414818,23,222.2138
-124.732402,94,222.307713
-269.433159,151,222.457866
-115.07473,135,222.589133
-130.478133,120,222.706547
-147.765219,58,222.766487
-242.496045,149,222.90886
-144.713411,79,222.986084
-105.611261,33,223.018189
-201.577204,84,223.100576
-149.233829,33,223.134332
-147.382253,13,223.14677
-172.013399,101,223.2456
-136.825049,73,223.321917
-117.618706,121,223.441332
-114.144904,39,223.477629
-103.662542,26,223.504411
-231.617881,39,223.543288
-128.891224,30,223.572114
-16.004547,151,223.719644
-108.327457,151,223.868323
-131.622023,60,223.926274
-286.095801,136,224.057944
-62.809336,151,224.204424
-94.606061,69,224.277427
-136.636918,124,224.399727
-108.840557,33,224.431628
-172.919959,35,224.465763
-6.315084,151,224.611489
-91.757659,72,224.684004
-165.491822,151,224.834194
-144.835181,51,224.883807
-117.781862,120,225.000174
-158.054183,24,225.023423
-102.916399,54,225.07482
-103.039986,27,225.101116
-218.524361,111,225.209284
-102.747222,64,225.276386
-91.146286,114,225.384521
-112.564704,24,225.408525
-188.595993,99,225.506303
-148.05847,145,225.648529
-225.4736,120,225.769096
-150.383135,123,225.887748
-76.977722,151,226.035591
-137.525213,75,226.110421
-151.540133,42,226.150535
-222.835979,129,226.282808
-281.759526,151,226.431133
-135.462163,52,226.480932
-91.023461,85,226.562603
-29.7737,151,226.710852
-100.422816,29,226.738953
-155.015208,118,226.851857
-150.589864,96,226.945858
-151.279519,96,227.038196
-217.894975,125,227.159828
-134.622702,131,227.296826
-119.140504,47,227.342663
-186.906588,56,227.396836
-109.299065,113,227.505305
-99.166281,25,227.529092
-147.371703,24,227.55287
-144.619774,45,227.595655
-118.560153,81,227.673999
-160.033159,56,227.733779
-153.34675,53,227.785587
28.194206,151,227.931764
-153.127205,55,227.983179
-41.698037,151,228.125195
-156.546199,74,228.204078
-92.611164,38,228.241841
-157.710673,51,228.292058
-88.334458,80,228.379062
-139.012747,67,228.443753
-171.00253,56,228.498719
-253.191699,151,228.646158
-158.297866,77,228.725531
-106.639516,151,228.869704
-188.979855,114,228.980013
-434.924012,98,229.073755
-141.669914,113,229.191334
-115.267011,22,229.213381
-61.474052,151,229.360919
-158.424527,74,229.427836
-136.989882,112,229.530896
-134.134433,83,229.608794
-98.789371,35,229.641445
-179.220349,112,229.747054
-139.740108,56,229.79993
-268.620698,141,229.926937
-152.655121,11,229.938022
-143.192844,151,230.078721
-136.695461,139,230.215671
-208.354076,112,230.318407
-143.941237,39,230.355213
-154.819145,43,230.395259
-164.542453,66,230.456027
-22.992353,151,230.597931
-202.347486,119,230.708476
-100.194851,44,230.749758
-126.492978,39,230.786682
-178.760143,50,230.83091
-359.716849,102,230.925498
-105.19484,28,230.951511
-138.907441,61,231.007074
-95.981925,28,231.033006
-141.64504,45,231.08022
23.135442,151,231.221569
-104.569605,54,231.27139
-195.150914,54,231.32122
-143.188193,39,231.358142
-5.095932,151,231.493871
-104.343751,11,231.50536
-185.859261,80,231.57862
-284.08164,124,231.692501
-61.450134,151,231.833223
-153.802158,26,231.856752
-60.892305,151,232.00156
-101.433812,11,232.013342
-200.466818,68,232.077446
-115.137105,67,232.140048
-171.729844,92,232.225835
-31.259299,151,232.364491
-154.521378,40,232.401353
-136.422311,51,232.448441
-225.89307,114,232.555598
-160.327714,51,232.60097
-188.648318,151,232.742697
-146.358367,48,232.787463
-102.975436,49,232.832116
-179.141951,143,232.967986
0.419203,151,233.106204
-59.227961,151,233.249425
-106.938198,114,233.351391
-110.370606,92,233.435305
-86.092759,151,233.574181
-190.621485,60,233.629982
-108.770624,37,233.663564
-167.734469,50,233.711357
-168.576001,44,233.753587
-148.160024,90,233.835318
-149.275388,11,233.849222
-191.144415,74,233.919235
-154.155638,43,233.958656
-138.565438,54,234.009597
-160.038855,50,234.055249
-141.617249,88,234.13571
-227.569367,120,234.248146
-170.694744,108,234.34695
-91.785407,42,234.386246
-150.689423,16,234.400898
-107.796562,24,234.422727
-83.319698,66,234.482105
-89.168293,85,234.558521
-100.159648,84,234.635644
-92.824328,116,234.743275
-105.014647,72,234.815997
-99.339404,37,234.851903
-129.929223,139,234.977125
-125.65498,26,235.002304
-118.175747,24,235.024926
-98.169008,56,235.075215
-129.520889,151,235.215877
-61.730676,151,235.361995
-75.966684,151,235.504742
-188.362202,95,235.596787
-177.153902,144,235.745569
37.26332,151,235.893097
-57.450513,151,236.039723
-79.436499,77,236.116072
-149.6207,66,236.179337
-107.29269,55,236.233999
-165.231733,148,236.376699
-108.638584,16,236.392607
-0.822543,151,236.539435
-154.200265,115,236.649375
-298.043303,105,236.762872
-110.615473,54,236.813174
-143.130645,117,236.926018
-156.708822,94,237.016203
-119.45556,135,237.14813
-184.458006,71,237.217042
-103.418539,28,237.244694
-105.88632,21,237.266889
-154.986698,18,237.284081
-9.330578,151,237.429294
-120.303674,75,237.501771
-77.86252,81,237.580169
-257.938946,124,237.709662
-122.881009,49,237.760465
-94.498875,151,237.906471
-197.113363,149,238.049911
-177.702953,33,238.082205
-91.697531,38,238.119354
-207.504373,78,238.195863
-175.152738,25,238.222372
-114.475586,33,238.254818
-79.822311,151,238.400064
-143.875368,131,238.525094
-111.315468,141,238.66678
-109.282667,18,238.685795
-146.930611,26,238.714965
-157.507702,33,238.746676
-100.90365,23,238.770707
-139.157167,84,238.853399
30.137066,151,238.999454
-228.101449,151,239.144414
-109.88589,67,239.211849
-119.069047,31,239.242624
-147.385429,85,239.322732
-98.311536,13,239.334808
-97.844454,13,239.346946
7.295403,151,239.493348
-133.623002,110,239.600948
-148.074037,85,239.696429
-127.734876,151,239.845129
-154.164207,46,239.888944
-156.12814,15,239.904916
-317.154113,146,240.044202
-151.147573,16,240.060126
-66.709884,151,240.209472
-150.322174,20,240.229351
-163.488906,137,240.360909
-443.001081,151,240.509783
-104.71022,23,240.534206
-127.996857,125,240.657887
-100.115925,120,240.776103
-18.351842,151,240.922356
12.793795,151,241.06949
-116.119775,60,241.127829
-145.090999,117,241.240542
-169.465645,84,241.319107
6.763486,151,241.46673
-106.408217,30,241.494905
-382.586168,133,241.629066
-172.611679,35,241.665067
-188.439288,131,241.794918
-100.831944,101,241.892429
-96.729152,81,241.971174
-97.09059,16,241.987031
-13.259578,151,242.132298
-111.222738,151,242.279139
-278.977869,145,242.419391
-166.547102,60,242.477589
-197.828553,91,242.56584
-146.599405,65,242.646446
-156.180126,132,242.776448
-149.405862,12,242.78871
-139.730986,46,242.834148
-119.33494,151,242.979305
-160.02601,61,243.03878
-164.847213,124,243.157922
-149.814046,108,243.264094
3.195915,151,243.408865
-27.170207,151,243.556223
-141.350146,62,243.622321
-110.884623,64,243.685485
-34.247999,151,243.831891
-165.030666,80,243.908226
-229.137858,126,244.03001
-98.083324,151,244.175679
-125.225699,24,244.200039
-233.164407,100,244.296623
-173.884386,151,244.443545
-144.443276,81,244.522153
-145.300012,21,244.542599
-25.491017,151,244.693614
-155.101934,31,244.723147
-108.338098,25,244.748701
-31.013582,151,244.892931
-110.592668,113,245.005388
-121.814661,49,245.051316
-151.102609,28,245.07877
-296.163476,144,245.219507
-167.010286,64,245.28186
-115.309806,37,245.317069
-137.355141,121,245.433002
-267.901354,135,245.571946
-155.913016,69,245.638398
-147.819011,96,245.733516
-151.801595,63,245.795284
-45.416123,151,245.941856
-92.329394,90,246.028114
-143.455074,107,246.132111
-82.157948,151,246.282755
-138.481846,108,246.386872
-83.870509,64,246.448543
